536	29.0193	536	45.1958	18.6625	54.3005	16.1126
537	29.1046	537	45.2877	18.7245	54.3871	16.1605
538	29.1898	538	45.3793	18.7865	54.4734	16.2086
539	29.275	539	45.4709	18.8486	54.5596	16.2567
540	29.3599	540	45.5622	18.9105	54.6455	16.3048
541	29.4449	541	45.6534	18.9725	54.7313	16.353
542	29.5298	542	45.7444	19.0345	54.817	16.4012
543	29.6146	543	45.8353	19.0965	54.9025	16.4495
544	29.6994	544	45.9262	19.1586	54.9879	16.4979
545	29.7841	545	46.0168	19.2207	55.0731	16.5464
546	29.8687	546	46.1074	19.2828	55.1583	16.595
547	29.9534	547	46.198	19.345	55.2434	16.6436
548	30.0381	548	46.2885	19.4073	55.3283	16.6924
549	30.1227	549	46.3789	19.4696	55.4132	16.7414
550	30.2074	550	46.4693	19.532	55.4981	16.7904
551	30.2921	551	46.5596	19.5945	55.5829	16.8396
552	30.3768	552	46.65	19.6571	55.6677	16.8889
553	30.4616	553	46.7404	19.7199	55.7526	16.9385
554	30.5465	554	46.8308	19.7828	55.8374	16.9882
555	30.6315	555	46.9212	19.8458	55.9222	17.038
556	30.7166	556	47.0118	19.909	56.0071	17.0881
557	30.8018	557	47.1023	19.9723	56.0921	17.1384
558	30.8871	558	47.193	20.0358	56.1771	17.1889
559	30.9726	559	47.2839	20.0996	56.2622	17.2396
560	31.0582	560	47.3748	20.1635	56.3474	17.2906
561	31.1441	561	47.4659	20.2277	56.4328	17.3418
562	31.2301	562	47.5572	20.2921	56.5183	17.3933
563	31.3163	563	47.6486	20.3567	56.604	17.4451
564	31.4029	564	47.7404	20.4216	56.6899	17.4972
565	31.4897	565	47.8323	20.4869	56.7759	17.5496
566	31.5767	566	47.9244	20.5524	56.8622	17.6023
567	31.6641	567	48.0169	20.6183	56.9488	17.6555
568	31.7518	568	48.1097	20.6844	57.0355	17.7089
569	31.8399	569	48.2028	20.751	57.1226	17.7627
570	31.9284	570	48.2963	20.8179	57.2101	17.8169
571	32.0172	571	48.39	20.8852	57.2978	17.8715
572	32.1066	572	48.4844	20.9531	57.386	17.9266
573	32.1964	573	48.5792	21.0214	57.4746	17.9822
574	32.2867	574	48.6743	21.09	57.5635	18.0381
575	32.3777	575	48.7703	21.1595	57.6532	18.0948
576	32.4693	576	48.8666	21.2294	57.7432	18.1519
577	32.5615	577	48.9636	21.2998	57.8337	18.2096
578	32.6544	578	49.0614	21.371	57.925	18.2679
579	32.7478	579	49.1595	21.4426	58.0165	18.3267
580	32.8421	580	49.2584	21.515	58.1088	18.3861
581	32.9369	581	49.3579	21.5879	58.2015	18.446
582	33.0323	582	49.4577	21.6613	58.2945	18.5064
583	33.1286	583	49.5585	21.7356	58.3884	18.5675
584	33.2254	584	49.6596	21.8103	58.4825	18.629
585	33.3228	585	49.7613	21.8855	58.5771	18.691
586	33.421	586	49.8637	21.9615	58.6723	18.7536
587	33.5196	587	49.9664	22.0378	58.7677	18.8166
588	33.6189	588	50.0697	22.1149	58.8636	18.8801
589	33.7189	589	50.1735	22.1924	58.96	18.9441
590	33.8192	590	50.2776	22.2704	59.0565	19.0085
591	33.9204	591	50.3824	22.3491	59.1536	19.0734
592	34.022	592	50.4874	22.4282	59.2509	19.1387
593	34.124	593	50.5928	22.5077	59.3484	19.2044
594	34.2267	594	50.6987	22.5879	59.4463	19.2705
595	34.3297	595	50.8048	22.6683	59.5443	19.337
596	34.4332	596	50.9113	22.7493	59.6426	19.4038
597	34.5373	597	51.0181	22.8307	59.7411	19.471
598	34.6416	598	51.125	22.9124	59.8397	19.5384
