649.29	32.999	505.645416	58.4749	12.2973	73.8625	3.9305	78.0643	0.9826
650.55	32.961	507.23642	58.4047	12.2604	73.7902	3.8944	78.0757	0.9911
651.82	32.941	508.827454	58.4284	12.239	73.8073	3.8884	78.0789	1.0116
653.08	32.899	510.418457	58.3101	12.2126	73.6272	3.851	77.9613	1.0284
654.35	32.871	512.009399	58.2485	12.181	73.5385	3.8271	77.8956	1.0528
655.61	32.823	513.600403	58.2274	12.151	73.5401	3.7911	77.7969	1.0834
656.88	32.791	515.191345	58.3171	12.0958	73.6297	3.7752	77.8677	1.0931
658.14	32.734	516.782288	58.2022	12.0939	73.3476	3.7335	77.7941	1.1172
659.41	32.686	518.37323	58.037	12.0226	73.3104	3.7424	77.7246	1.1423
660.67	32.616	519.964172	58.0448	11.9848	73.5189	3.7063	77.8006	1.1608
661.93	32.573	521.555054	58.0822	11.975	73.505	3.6888	77.8539	1.1828
663.2	32.54	523.145935	58.0656	11.9357	73.2538	3.6787	77.879	1.2056
664.46	32.483	524.736877	57.962	11.895	73.2001	3.6384	77.8916	1.2319
665.72	32.45	526.327759	57.7919	11.8233	73.1172	3.6019	77.8929	1.2573
666.98	32.405	527.918579	57.7273	11.8118	73.0865	3.5826	77.8731	1.2851
668.25	32.386	529.509399	57.7317	11.7826	73.1187	3.5765	77.7824	1.3048
669.51	32.323	531.10022	57.7296	11.7477	72.9972	3.553	77.794	1.3229
670.77	32.26	532.69104	57.6647	11.7306	72.8562	3.5206	77.6925	1.3427
672.03	32.208	534.28186	57.5248	11.6721	72.6196	3.5075	77.6204	1.3639
673.29	32.177	535.872681	57.5146	11.6344	72.7342	3.4911	77.8768	1.3992
674.55	32.117	537.463379	57.5389	11.5944	72.9173	3.4832	78.0992	1.4251
675.81	32.051	539.054138	57.2513	11.5472	72.7683	3.4564	77.8579	1.4459
677.07	31.974	540.644897	57.3532	11.5395	72.8162	3.4527	77.9592	1.4708
678.33	31.942	542.235596	57.4776	11.5372	72.9212	3.4498	78.0947	1.4894
679.59	31.905	543.826294	57.2903	11.4895	72.6375	3.4328	78.0522	1.5136
680.85	31.878	545.416992	57.2955	11.4429	72.4116	3.3995	77.9477	1.5538
682.11	31.815	547.00769	57.3369	11.4087	72.3997	3.3912	77.979	1.5789
683.37	31.797	548.598267	57.222	11.3799	72.3867	3.3774	77.9866	1.6061
684.63	31.749	550.188904	57.2168	11.3265	72.2896	3.3548	77.8797	1.634
685.89	31.722	551.779541	56.9795	11.2966	72.0813	3.3335	77.7447	1.6723
687.15	31.666	553.370117	56.9012	11.2183	72.0235	3.305	77.7329	1.6915
688.41	31.64	554.960693	56.8765	11.2337	72.0225	3.2869	77.6171	1.7193
689.66	31.592	556.55127	56.8863	11.19	72.053	3.2739	77.6086	1.7505
690.92	31.533	558.141785	56.9866	11.1725	72.1722	3.2591	77.8087	1.7812
692.18	31.478	559.7323	56.8954	11.1103	72.0938	3.2499	77.7239	1.8163
693.44	31.44	561.322815	56.7556	11.0596	71.9388	3.2191	77.7053	1.8551
694.69	31.406	562.913269	56.8039	11.0501	71.7222	3.2078	77.5955	1.8909
695.95	31.358	564.503723	56.7507	11.0225	71.7366	3.1791	77.6588	1.9374
697.21	31.3	566.094116	56.7452	10.9899	71.8018	3.1464	77.6746	1.9648
698.46	31.247	567.68457	56.68	10.9563	71.8263	3.1344	77.6558	1.996
699.72	31.212	569.274963	56.6178	10.9117	71.7013	3.1204	77.5251	2.0478
700.98	31.175	570.865295	56.532	10.8831	71.5625	3.1014	77.3332	2.0725
702.23	31.126	572.455688	56.5039	10.8476	71.5338	3.0719	77.1833	2.1135
703.49	31.088	574.045959	56.4821	10.8321	71.4792	3.0554	77.1702	2.1439
704.74	31.065	575.636292	56.4676	10.7965	71.5815	3.0492	77.0506	2.1867
706	31.029	577.226501	56.3951	10.7786	71.4738	3.0327	76.8758	2.234
707.25	30.968	578.816772	56.3283	10.7376	71.4493	3.0154	77.0831	2.2754
708.51	30.91	580.406982	56.3546	10.6903	71.3944	2.9968	77.0525	2.3164
709.76	30.863	581.997192	56.1544	10.6189	71.1548	2.973	76.9554	2.3571
711.01	30.828	583.587341	56.1574	10.629	71.1985	2.9628	77.0128	2.4021
712.27	30.785	585.177551	56.0284	10.5541	71.1386	2.9369	76.6949	2.424
713.52	30.778	586.767639	55.992	10.5384	71.085	2.9345	76.6456	2.4671
714.78	30.729	588.357788	55.9806	10.5263	70.9457	2.9075	76.5995	2.5178
716.03	30.696	589.947815	55.843	10.4461	70.9896	2.9053	76.3827	2.5482
717.28	30.643	591.537842	55.7682	10.4011	70.9565	2.9077	76.4274	2.5867
718.53	30.607	593.127869	55.6875	10.3812	70.7162	2.879	76.3315	2.6377
719.79	30.568	594.717896	55.6304	10.3669	70.7769	2.8693	76.5434	2.672
721.04	30.506	596.307861	55.7206	10.3472	70.8323	2.864	76.591	2.726
722.29	30.461	597.897766	55.8408	10.3157	70.7637	2.8595	76.6066	2.7592
723.54	30.399	599.487671	55.6707	10.2777	70.6199	2.8438	76.5054	2.7946
724.79	30.379	601.077576	55.6448	10.2267	70.5924	2.8382	76.5806	2.8411
726.04	30.336	602.667419	55.5347	10.2138	70.6815	2.8236	76.7054	2.8871
727.29	30.289	604.257202	55.4266	10.1625	70.4986	2.808	76.6492	2.9097
728.55	30.217	605.847046	55.4592	10.117	70.8103	2.8189	76.7054	2.9623
729.8	30.172	607.436829	55.3759	10.0775	70.6317	2.8039	76.4483	2.9864
731.05	30.135	609.02655	55.1512	9.9999	70.2982	2.7761	76.3632	3.0188
732.3	30.119	610.616272	54.9421	9.9682	70.1378	2.7614	76.3756	3.0591
733.55	30.076	612.205933	54.894	9.944	69.9892	2.7447	76.243	3.0999
734.8	30.037	613.795532	54.9581	9.9183	69.9829	2.734	76.2102	3.1285
736.04	29.99	615.385193	54.8476	9.8839	69.9399	2.7338	76.1487	3.155
737.29	29.936	616.974731	54.7546	9.8254	70.0093	2.7007	76.1527	3.2023
738.54	29.906	618.564331	54.7252	9.7863	70.0721	2.6929	76.1639	3.2326
739.79	29.864	620.15387	54.6775	9.7656	69.9775	2.6919	76.2323	3.2681
741.04	29.844	621.743347	54.5496	9.7561	69.8135	2.6808	76.137	3.2998
742.29	29.787	623.332825	54.5622	9.7055	70.0499	2.6805	76.3441	3.3516
743.53	29.736	624.922241	54.3983	9.6469	69.7396	2.6526	76.2092	3.3808
744.78	29.692	626.511597	54.3096	9.638	69.5733	2.6187	76.2091	3.4089
746.03	29.659	628.100952	54.1535	9.5963	69.2328	2.5994	76.0619	3.4439
747.28	29.616	629.690308	54.1899	9.5575	69.5491	2.5882	76.2194	3.4756
748.52	29.558	631.279602	54.1895	9.5258	69.4882	2.5813	76.0654	3.4991
749.77	29.509	632.868835	54.0734	9.5074	69.3814	2.5579	75.943	3.5232
751.02	29.481	634.458069	53.9259	9.4518	69.3706	2.5581	75.9177	3.5545
752.26	29.469	636.047241	53.7823	9.4082	69.2583	2.533	76.0599	3.5965
753.51	29.419	637.636353	53.4206	9.3194	69.0468	2.514	75.6912	3.6298
754.75	29.343	639.225464	53.4554	9.2776	69.1209	2.497	75.5795	3.6595
756	29.28	640.814575	53.6694	9.2936	69.145	2.4872	75.6419	3.6886
757.25	29.267	642.403625	53.6808	9.2726	69.04	2.4752	75.681	3.732
758.49	29.252	643.992615	53.6676	9.2496	69.0356	2.4631	76.0807	3.7751
759.73	29.195	645.581604	53.6946	9.2319	68.951	2.4494	76.1364	3.8329
760.98	29.162	647.170532	53.6732	9.1988	68.9709	2.4326	76.0285	3.8499
762.22	29.108	648.759399	53.4606	9.1537	68.7983	2.4178	75.9673	3.8808
763.47	29.08	650.348267	53.4579	9.1128	68.8389	2.4223	75.8804	3.9048
764.71	29.025	651.937134	53.4595	9.1049	69.0319	2.4149	75.9403	3.9514
765.95	28.996	653.525879	53.6106	9.1152	68.9895	2.4039	75.8393	3.9818
767.2	28.946	655.114624	54.0873	9.1597	68.5793	2.403	75.7913	4.0031
768.44	28.908	656.703308	53.9371	9.1387	68.2444	2.3752	75.3279	3.9937
